id,cycle,s2,s3,s4,s7,s8,s9,s11,s12,s13,s14,s15,s17,s20,s21
39,91,329,329,329,329,329,329,329,329,329,329,329,329,329,329
39,92,368,368,368,368,368,368,368,368,368,368,368,368,368,368
39,93,306,306,306,306,306,306,306,306,306,306,306,306,306,306
39,94,333,333,333,333,333,333,333,333,333,333,333,333,333,333
39,95,363,363,363,363,363,363,363,363,363,363,363,363,363,363
39,96,330,330,330,330,330,330,330,330,330,330,330,330,330,330
39,97,392,392,392,392,392,392,392,392,392,392,392,392,392,392
39,98,332,332,332,332,332,332,332,332,332,332,332,332,332,332
39,99,392,392,392,392,392,392,392,392,392,392,392,392,392,392
39,100,364,364,364,364,364,364,364,364,364,364,364,364,364,364
39,101,363,363,363,363,363,363,363,363,363,363,363,363,363,363
39,102,307,307,307,307,307,307,307,307,307,307,307,307,307,307
39,103,363,363,363,363,363,363,363,363,363,363,363,363,363,363
39,104,329,329,329,329,329,329,329,329,329,329,329,329,329,329
39,105,392,392,392,392,392,392,392,392,392,392,392,392,392,392
39,106,368,368,368,368,368,368,368,368,368,368,368,368,368,368
39,107,392,392,392,392,392,392,392,392,392,392,392,392,392,392
39,108,393,393,393,393,393,393,393,393,393,393,393,393,393,393
39,109,368,368,368,368,368,368,368,368,368,368,368,368,368,368
39,110,362,362,362,362,362,362,362,362,362,362,362,362,362,362
39,111,364,364,364,364,364,364,364,364,364,364,364,364,364,364
39,112,330,330,330,330,330,330,330,330,330,330,330,330,330,330
39,113,333,333,333,333,333,333,333,333,333,333,333,333,333,333
39,114,368,368,368,368,368,368,368,368,368,368,368,368,368,368
39,115,330,330,330,330,330,330,330,330,330,330,330,330,330,330
39,116,328,328,328,328,328,328,328,328,328,328,328,328,328,328
39,117,329,329,329,329,329,329,329,329,329,329,329,329,329,329
39,118,370,370,370,370,370,370,370,370,370,370,370,370,370,370
39,119,390,390,390,390,390,390,390,390,390,390,390,390,390,390
39,120,305,305,305,305,305,305,305,305,305,305,305,305,305,305
39,121,331,331,331,331,331,331,331,331,331,331,331,331,331,331
39,122,393,393,393,393,393,393,393,393,393,393,393,393,393,393
39,123,362,362,362,362,362,362,362,362,362,362,362,362,362,362
39,124,391,391,391,391,391,391,391,391,391,391,391,391,391,391
39,125,363,363,363,363,363,363,363,363,363,363,363,363,363,363
39,126,368,368,368,368,368,368,368,368,368,368,368,368,368,368
39,127,305,305,305,305,305,305,305,305,305,305,305,305,305,305
39,128,363,363,363,363,363,363,363,363,363,363,363,363,363,363
39,129,333,333,333,333,333,333,333,333,333,333,333,333,333,333
39,130,304,304,304,304,304,304,304,304,304,304,304,304,304,304
39,131,369,369,369,369,369,369,369,369,369,369,369,369,369,369
39,132,363,363,363,363,363,363,363,363,363,363,363,363,363,363
39,133,332,332,332,332,332,332,332,332,332,332,332,332,332,332
39,134,368,368,368,368,368,368,368,368,368,368,368,368,368,368
39,135,331,331,331,331,331,331,331,331,331,331,331,331,331,331
39,136,304,304,304,304,304,304,304,304,304,304,304,304,304,304
39,137,305,305,305,305,305,305,305,305,305,305,305,305,305,305
39,138,393,393,393,393,393,393,393,393,393,393,393,393,393,393
39,139,330,330,330,330,330,330,330,330,330,330,330,330,330,330
39,140,306,306,306,306,306,306,306,306,306,306,306,306,306,306
39,141,329,329,329,329,329,329,329,329,329,329,329,329,329,329
39,142,391,391,391,391,391,391,391,391,391,391,391,391,391,391
39,143,331,331,331,331,331,331,331,331,331,331,331,331,331,331
39,144,332,332,332,332,332,332,332,332,332,332,332,332,332,332
39,145,330,330,330,330,330,330,330,330,330,330,330,330,330,330
39,146,366,366,366,366,366,366,366,366,366,366,366,366,366,366
39,147,363,363,363,363,363,363,363,363,363,363,363,363,363,363
39,148,334,334,334,334,334,334,334,334,334,334,334,334,334,334
39,149,334,334,334,334,334,334,334,334,334,334,334,334,334,334
39,150,304,304,304,304,304,304,304,304,304,304,304,304,304,304
39,151,392,392,392,392,392,392,392,392,392,392,392,392,392,392
39,152,370,370,370,370,370,370,370,370,370,370,370,370,370,370
39,153,306,306,306,306,306,306,306,306,306,306,306,306,306,306
39,154,364,364,364,364,364,364,364,364,364,364,364,364,364,364
39,155,393,393,393,393,393,393,393,393,393,393,393,393,393,393
39,156,333,333,333,333,333,333,333,333,333,333,333,333,333,333
39,157,307,307,307,307,307,307,307,307,307,307,307,307,307,307
39,158,371,371,371,371,371,371,371,371,371,371,371,371,371,371
39,159,364,364,364,364,364,364,364,364,364,364,364,364,364,364
39,160,392,392,392,392,392,392,392,392,392,392,392,392,392,392
39,161,330,330,330,330,330,330,330,330,330,330,330,330,330,330
39,162,307,307,307,307,307,307,307,307,307,307,307,307,307,307
39,163,334,334,334,334,334,334,334,334,334,334,334,334,334,334
39,164,393,393,393,393,393,393,393,393,393,393,393,393,393,393
39,165,367,367,367,367,367,367,367,367,367,367,367,367,367,367
39,166,332,332,332,332,332,332,332,332,332,332,332,332,332,332
39,167,364,364,364,364,364,364,364,364,364,364,364,364,364,364
39,168,335,335,335,335,335,335,335,335,335,335,335,335,335,335
39,169,369,369,369,369,369,369,369,369,369,369,369,369,369,369
39,170,331,331,331,331,331,331,331,331,331,331,331,331,331,331
39,171,369,369,369,369,369,369,369,369,369,369,369,369,369,369
39,172,394,394,394,394,394,394,394,394,394,394,394,394,394,394
39,173,369,369,369,369,369,369,369,369,369,369,369,369,369,369
39,174,394,394,394,394,394,394,394,394,394,394,394,394,394,394
39,175,364,364,364,364,364,364,364,364,364,364,364,364,364,364
39,176,333,333,333,333,333,333,333,333,333,333,333,333,333,333
39,177,309,309,309,309,309,309,309,309,309,309,309,309,309,309
39,178,333,333,333,333,333,333,333,333,333,333,333,333,333,333
39,179,331,331,331,331,331,331,331,331,331,331,331,331,331,331
39,180,331,331,331,331,331,331,331,331,331,331,331,331,331,331
39,181,307,307,307,307,307,307,307,307,307,307,307,307,307,307
39,182,366,366,366,366,366,366,366,366,366,366,366,366,366,366
39,183,395,395,395,395,395,395,395,395,395,395,395,395,395,395
39,184,372,372,372,372,372,372,372,372,372,372,372,372,372,372
39,185,308,308,308,308,308,308,308,308,308,308,308,308,308,308
39,186,394,394,394,394,394,394,394,394,394,394,394,394,394,394
39,187,365,365,365,365,365,365,365,365,365,365,365,365,365,365
39,188,307,307,307,307,307,307,307,307,307,307,307,307,307,307
39,189,332,332,332,332,332,332,332,332,332,332,332,332,332,332
39,190,331,331,331,331,331,331,331,331,331,331,331,331,331,331
39,191,332,332,332,332,332,332,332,332,332,332,332,332,332,332
39,192,333,333,333,333,333,333,333,333,333,333,333,333,333,333
39,193,334,334,334,334,334,334,334,334,334,334,334,334,334,334
39,194,395,395,395,395,395,395,395,395,395,395,395,395,395,395
39,195,335,335,335,335,335,335,335,335,335,335,335,335,335,335
39,196,308,308,308,308,308,308,308,308,308,308,308,308,308,308
39,197,333,333,333,333,333,333,333,333,333,333,333,333,333,333
39,198,397,397,397,397,397,397,397,397,397,397,397,397,397,397
39,199,397,397,397,397,397,397,397,397,397,397,397,397,397,397
39,200,373,373,373,373,373,373,373,373,373,373,373,373,373,373
39,201,333,333,333,333,333,333,333,333,333,333,333,333,333,333
39,202,334,334,334,334,334,334,334,334,334,334,334,334,334,334
40,1,364,364,364,364,364,364,364,364,364,364,364,364,364,364
40,2,393,393,393,393,393,393,393,393,393,393,393,393,393,393
40,3,333,333,333,333,333,333,333,333,333,333,333,333,333,333
40,4,364,364,364,364,364,364,364,364,364,364,364,364,364,364
40,5,307,307,307,307,307,307,307,307,307,307,307,307,307,307
40,6,335,335,335,335,335,335,335,335,335,335,335,335,335,335
40,7,364,364,364,364,364,364,364,364,364,364,364,364,364,364
40,8,368,368,368,368,368,368,368,368,368,368,368,368,368,368
40,9,392,392,392,392,392,392,392,392,392,392,392,392,392,392
40,10,308,308,308,308,308,308,308,308,308,308,308,308,308,308
40,11,362,362,362,362,362,362,362,362,362,362,362,362,362,362
40,12,392,392,392,392,392,392,392,392,392,392,392,392,392,392
40,13,369,369,369,369,369,369,369,369,369,369,369,369,369,369
40,14,364,364,364,364,364,364,364,364,364,364,364,364,364,364
40,15,332,332,332,332,332,332,332,332,332,332,332,332,332,332
40,16,364,364,364,364,364,364,364,364,364,364,364,364,364,364
40,17,307,307,307,307,307,307,307,307,307,307,307,307,307,307
40,18,367,367,367,367,367,367,367,367,367,367,367,367,367,367
40,19,369,369,369,369,369,369,369,369,369,369,369,369,369,369
40,20,393,393,393,393,393,393,393,393,393,393,393,393,393,393
40,21,330,330,330,330,330,330,330,330,330,330,330,330,330,330
40,22,329,329,329,329,329,329,329,329,329,329,329,329,329,329
40,23,390,390,390,390,390,390,390,390,390,390,390,390,390,390
40,24,332,332,332,332,332,332,332,332,332,332,332,332,332,332
40,25,306,306,306,306,306,306,306,306,306,306,306,306,306,306
40,26,364,364,364,364,364,364,364,364,364,364,364,364,364,364
40,27,333,333,333,333,333,333,333,333,333,333,333,333,333,333
40,28,329,329,329,329,329,329,329,329,329,329,329,329,329,329
40,29,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,30,370,370,370,370,370,370,370,370,370,370,370,370,370,370
40,31,369,369,369,369,369,369,369,369,369,369,369,369,369,369
40,32,328,328,328,328,328,328,328,328,328,328,328,328,328,328
40,33,306,306,306,306,306,306,306,306,306,306,306,306,306,306
40,34,392,392,392,392,392,392,392,392,392,392,392,392,392,392
40,35,333,333,333,333,333,333,333,333,333,333,333,333,333,333
40,36,365,365,365,365,365,365,365,365,365,365,365,365,365,365
40,37,333,333,333,333,333,333,333,333,333,333,333,333,333,333
40,38,329,329,329,329,329,329,329,329,329,329,329,329,329,329
40,39,392,392,392,392,392,392,392,392,392,392,392,392,392,392
40,40,363,363,363,363,363,363,363,363,363,363,363,363,363,363
40,41,369,369,369,369,369,369,369,369,369,369,369,369,369,369
40,42,334,334,334,334,334,334,334,334,334,334,334,334,334,334
40,43,365,365,365,365,365,365,365,365,365,365,365,365,365,365
40,44,369,369,369,369,369,369,369,369,369,369,369,369,369,369
40,45,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,46,306,306,306,306,306,306,306,306,306,306,306,306,306,306
40,47,308,308,308,308,308,308,308,308,308,308,308,308,308,308
40,48,305,305,305,305,305,305,305,305,305,305,305,305,305,305
40,49,367,367,367,367,367,367,367,367,367,367,367,367,367,367
40,50,307,307,307,307,307,307,307,307,307,307,307,307,307,307
40,51,333,333,333,333,333,333,333,333,333,333,333,333,333,333
40,52,330,330,330,330,330,330,330,330,330,330,330,330,330,330
40,53,307,307,307,307,307,307,307,307,307,307,307,307,307,307
40,54,306,306,306,306,306,306,306,306,306,306,306,306,306,306
40,55,330,330,330,330,330,330,330,330,330,330,330,330,330,330
40,56,393,393,393,393,393,393,393,393,393,393,393,393,393,393
40,57,392,392,392,392,392,392,392,392,392,392,392,392,392,392
40,58,393,393,393,393,393,393,393,393,393,393,393,393,393,393
40,59,365,365,365,365,365,365,365,365,365,365,365,365,365,365
40,60,334,334,334,334,334,334,334,334,334,334,334,334,334,334
40,61,308,308,308,308,308,308,308,308,308,308,308,308,308,308
40,62,365,365,365,365,365,365,365,365,365,365,365,365,365,365
40,63,330,330,330,330,330,330,330,330,330,330,330,330,330,330
40,64,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,65,364,364,364,364,364,364,364,364,364,364,364,364,364,364
40,66,364,364,364,364,364,364,364,364,364,364,364,364,364,364
40,67,334,334,334,334,334,334,334,334,334,334,334,334,334,334
40,68,366,366,366,366,366,366,366,366,366,366,366,366,366,366
40,69,370,370,370,370,370,370,370,370,370,370,370,370,370,370
40,70,393,393,393,393,393,393,393,393,393,393,393,393,393,393
40,71,306,306,306,306,306,306,306,306,306,306,306,306,306,306
40,72,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,73,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,74,369,369,369,369,369,369,369,369,369,369,369,369,369,369
40,75,329,329,329,329,329,329,329,329,329,329,329,329,329,329
40,76,329,329,329,329,329,329,329,329,329,329,329,329,329,329
40,77,368,368,368,368,368,368,368,368,368,368,368,368,368,368
40,78,328,328,328,328,328,328,328,328,328,328,328,328,328,328
40,79,370,370,370,370,370,370,370,370,370,370,370,370,370,370
40,80,365,365,365,365,365,365,365,365,365,365,365,365,365,365
40,81,307,307,307,307,307,307,307,307,307,307,307,307,307,307
40,82,308,308,308,308,308,308,308,308,308,308,308,308,308,308
40,83,363,363,363,363,363,363,363,363,363,363,363,363,363,363
40,84,330,330,330,330,330,330,330,330,330,330,330,330,330,330
40,85,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,86,393,393,393,393,393,393,393,393,393,393,393,393,393,393
40,87,330,330,330,330,330,330,330,330,330,330,330,330,330,330
40,88,364,364,364,364,364,364,364,364,364,364,364,364,364,364
40,89,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,90,369,369,369,369,369,369,369,369,369,369,369,369,369,369
40,91,308,308,308,308,308,308,308,308,308,308,308,308,308,308
40,92,391,391,391,391,391,391,391,391,391,391,391,391,391,391
40,93,392,392,392,392,392,392,392,392,392,392,392,392,392,392
40,94,335,335,335,335,335,335,335,335,335,335,335,335,335,335
40,95,369,369,369,369,369,369,369,369,369,369,369,369,369,369
40,96,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,97,335,335,335,335,335,335,335,335,335,335,335,335,335,335
40,98,307,307,307,307,307,307,307,307,307,307,307,307,307,307
40,99,333,333,333,333,333,333,333,333,333,333,333,333,333,333
40,100,371,371,371,371,371,371,371,371,371,371,371,371,371,371
40,101,370,370,370,370,370,370,370,370,370,370,370,370,370,370
40,102,365,365,365,365,365,365,365,365,365,365,365,365,365,365
40,103,306,306,306,306,306,306,306,306,306,306,306,306,306,306
40,104,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,105,306,306,306,306,306,306,306,306,306,306,306,306,306,306
40,106,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,107,330,330,330,330,330,330,330,330,330,330,330,330,330,330
40,108,307,307,307,307,307,307,307,307,307,307,307,307,307,307
40,109,392,392,392,392,392,392,392,392,392,392,392,392,392,392
40,110,393,393,393,393,393,393,393,393,393,393,393,393,393,393
40,111,366,366,366,366,366,366,366,366,366,366,366,366,366,366
40,112,394,394,394,394,394,394,394,394,394,394,394,394,394,394
40,113,365,365,365,365,365,365,365,365,365,365,365,365,365,365
40,114,330,330,330,330,330,330,330,330,330,330,330,330,330,330
40,115,335,335,335,335,335,335,335,335,335,335,335,335,335,335
40,116,306,306,306,306,306,306,306,306,306,306,306,306,306,306
40,117,335,335,335,335,335,335,335,335,335,335,335,335,335,335
40,118,369,369,369,369,369,369,369,369,369,369,369,369,369,369
40,119,365,365,365,365,365,365,365,365,365,365,365,365,365,365
40,120,333,333,333,333,333,333,333,333,333,333,333,333,333,333
40,121,305,305,305,305,305,305,305,305,305,305,305,305,305,305
40,122,332,332,332,332,332,332,332,332,332,332,332,332,332,332
40,123,332,332,332,332,332,332,332,332,332,332,332,332,332,332
40,124,392,392,392,392,392,392,392,392,392,392,392,392,392,392
40,125,364,364,364,364,364,364,364,364,364,364,364,364,364,364
40,126,334,334,334,334,334,334,334,334,334,334,334,334,334,334
40,127,393,393,393,393,393,393,393,393,393,393,393,393,393,393
40,128,330,330,330,330,330,330,330,330,330,330,330,330,330,330
40,129,393,393,393,393,393,393,393,393,393,393,393,393,393,393
40,130,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,131,367,367,367,367,367,367,367,367,367,367,367,367,367,367
40,132,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,133,334,334,334,334,334,334,334,334,334,334,334,334,334,334
40,134,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,135,393,393,393,393,393,393,393,393,393,393,393,393,393,393
40,136,309,309,309,309,309,309,309,309,309,309,309,309,309,309
40,137,333,333,333,333,333,333,333,333,333,333,333,333,333,333
40,138,369,369,369,369,369,369,369,369,369,369,369,369,369,369
40,139,333,333,333,333,333,333,333,333,333,333,333,333,333,333
40,140,368,368,368,368,368,368,368,368,368,368,368,368,368,368
40,141,308,308,308,308,308,308,308,308,308,308,308,308,308,308
40,142,393,393,393,393,393,393,393,393,393,393,393,393,393,393
40,143,365,365,365,365,365,365,365,365,365,365,365,365,365,365
40,144,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,145,365,365,365,365,365,365,365,365,365,365,365,365,365,365
40,146,333,333,333,333,333,333,333,333,333,333,333,333,333,333
40,147,330,330,330,330,330,330,330,330,330,330,330,330,330,330
40,148,393,393,393,393,393,393,393,393,393,393,393,393,393,393
40,149,306,306,306,306,306,306,306,306,306,306,306,306,306,306
40,150,369,369,369,369,369,369,369,369,369,369,369,369,369,369
40,151,335,335,335,335,335,335,335,335,335,335,335,335,335,335
40,152,372,372,372,372,372,372,372,372,372,372,372,372,372,372
40,153,332,332,332,332,332,332,332,332,332,332,332,332,332,332
40,154,371,371,371,371,371,371,371,371,371,371,371,371,371,371
40,155,395,395,395,395,395,395,395,395,395,395,395,395,395,395
40,156,394,394,394,394,394,394,394,394,394,394,394,394,394,394
40,157,370,370,370,370,370,370,370,370,370,370,370,370,370,370
40,158,366,366,366,366,366,366,366,366,366,366,366,366,366,366
40,159,334,334,334,334,334,334,334,334,334,334,334,334,334,334
40,160,332,332,332,332,332,332,332,332,332,332,332,332,332,332
40,161,395,395,395,395,395,395,395,395,395,395,395,395,395,395
40,162,332,332,332,332,332,332,332,332,332,332,332,332,332,332
40,163,337,337,337,337,337,337,337,337,337,337,337,337,337,337
40,164,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,165,366,366,366,366,366,366,366,366,366,366,366,366,366,366
40,166,307,307,307,307,307,307,307,307,307,307,307,307,307,307
40,167,308,308,308,308,308,308,308,308,308,308,308,308,308,308
40,168,366,366,366,366,366,366,366,366,366,366,366,366,366,366
40,169,332,332,332,332,332,332,332,332,332,332,332,332,332,332
40,170,336,336,336,336,336,336,336,336,336,336,336,336,336,336
40,171,308,308,308,308,308,308,308,308,308,308,308,308,308,308
40,172,394,394,394,394,394,394,394,394,394,394,394,394,394,394
40,173,308,308,308,308,308,308,308,308,308,308,308,308,308,308
40,174,366,366,366,366,366,366,366,366,366,366,366,366,366,366
40,175,373,373,373,373,373,373,373,373,373,373,373,373,373,373
40,176,308,308,308,308,308,308,308,308,308,308,308,308,308,308
40,177,332,332,332,332,332,332,332,332,332,332,332,332,332,332
40,178,331,331,331,331,331,331,331,331,331,331,331,331,331,331
40,179,366,366,366,366,366,366,366,366,366,366,366,366,366,366
40,180,330,330,330,330,330,330,330,330,330,330,330,330,330,330
40,181,333,333,333,333,333,333,333,333,333,333,333,333,333,333
40,182,371,371,371,371,371,371,371,371,371,371,371,371,371,371
40,183,333,333,333,333,333,333,333,333,333,333,333,333,333,333
40,184,366,366,366,366,366,366,366,366,366,366,366,366,366,366
40,185,366,366,366,366,366,366,366,366,366,366,366,366,366,366
40,186,394,394,394,394,394,394,394,394,394,394,394,394,394,394
40,187,371,371,371,371,371,371,371,371,371,371,371,371,371,371
40,188,366,366,366,366,366,366,366,366,366,366,366,366,366,366
40,189,333,333,333,333,333,333,333,333,333,333,333,333,333,333
40,190,310,310,310,310,310,310,310,310,310,310,310,310,310,310
40,191,373,373,373,373,373,373,373,373,373,373,373,373,373,373
40,192,371,371,371,371,371,371,371,371,371,371,371,371,371,371
40,193,334,334,334,334,334,334,334,334,334,334,334,334,334,334
40,194,396,396,396,396,396,396,396,396,396,396,396,396,396,396
40,195,309,309,309,309,309,309,309,309,309,309,309,309,309,309
40,196,332,332,332,332,332,332,332,332,332,332,332,332,332,332
40,197,309,309,309,309,309,309,309,309,309,309,309,309,309,309
40,198,395,395,395,395,395,395,395,395,395,395,395,395,395,395
40,199,332,332,332,332,332,332,332,332,332,332,332,332,332,332
40,200,335,335,335,335,335,335,335,335,335,335,335,335,335,335
40,201,373,373,373,373,373,373,373,373,373,373,373,373,373,373
40,202,308,308,308,308,308,308,308,308,308,308,308,308,308,308
40,203,338,338,338,338,338,338,338,338,338,338,338,338,338,338
40,204,309,309,309,309,309,309,309,309,309,309,309,309,309,309
40,205,367,367,367,367,367,367,367,367,367,367,367,367,367,367
40,206,334,334,334,334,334,334,334,334,334,334,334,334,334,334
41,1,370,370,370,370,370,370,370,370,370,370,370,370,370,370
41,2,335,335,335,335,335,335,335,335,335,335,335,335,335,335
41,3,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,4,365,365,365,365,365,365,365,365,365,365,365,365,365,365
41,5,371,371,371,371,371,371,371,371,371,371,371,371,371,371
41,6,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,7,333,333,333,333,333,333,333,333,333,333,333,333,333,333
41,8,330,330,330,330,330,330,330,330,330,330,330,330,330,330
41,9,335,335,335,335,335,335,335,335,335,335,335,335,335,335
41,10,366,366,366,366,366,366,366,366,366,366,366,366,366,366
41,11,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,12,366,366,366,366,366,366,366,366,366,366,366,366,366,366
41,13,371,371,371,371,371,371,371,371,371,371,371,371,371,371
41,14,366,366,366,366,366,366,366,366,366,366,366,366,366,366
41,15,335,335,335,335,335,335,335,335,335,335,335,335,335,335
41,16,307,307,307,307,307,307,307,307,307,307,307,307,307,307
41,17,366,366,366,366,366,366,366,366,366,366,366,366,366,366
41,18,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,19,335,335,335,335,335,335,335,335,335,335,335,335,335,335
41,20,366,366,366,366,366,366,366,366,366,366,366,366,366,366
41,21,335,335,335,335,335,335,335,335,335,335,335,335,335,335
41,22,394,394,394,394,394,394,394,394,394,394,394,394,394,394
41,23,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,24,333,333,333,333,333,333,333,333,333,333,333,333,333,333
41,25,365,365,365,365,365,365,365,365,365,365,365,365,365,365
41,26,306,306,306,306,306,306,306,306,306,306,306,306,306,306
41,27,370,370,370,370,370,370,370,370,370,370,370,370,370,370
41,28,334,334,334,334,334,334,334,334,334,334,334,334,334,334
41,29,371,371,371,371,371,371,371,371,371,371,371,371,371,371
41,30,332,332,332,332,332,332,332,332,332,332,332,332,332,332
41,31,307,307,307,307,307,307,307,307,307,307,307,307,307,307
41,32,394,394,394,394,394,394,394,394,394,394,394,394,394,394
41,33,365,365,365,365,365,365,365,365,365,365,365,365,365,365
41,34,332,332,332,332,332,332,332,332,332,332,332,332,332,332
41,35,306,306,306,306,306,306,306,306,306,306,306,306,306,306
41,36,308,308,308,308,308,308,308,308,308,308,308,308,308,308
41,37,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,38,370,370,370,370,370,370,370,370,370,370,370,370,370,370
41,39,394,394,394,394,394,394,394,394,394,394,394,394,394,394
41,40,366,366,366,366,366,366,366,366,366,366,366,366,366,366
41,41,309,309,309,309,309,309,309,309,309,309,309,309,309,309
41,42,307,307,307,307,307,307,307,307,307,307,307,307,307,307
41,43,307,307,307,307,307,307,307,307,307,307,307,307,307,307
41,44,335,335,335,335,335,335,335,335,335,335,335,335,335,335
41,45,334,334,334,334,334,334,334,334,334,334,334,334,334,334
41,46,308,308,308,308,308,308,308,308,308,308,308,308,308,308
41,47,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,48,307,307,307,307,307,307,307,307,307,307,307,307,307,307
41,49,332,332,332,332,332,332,332,332,332,332,332,332,332,332
41,50,392,392,392,392,392,392,392,392,392,392,392,392,392,392
41,51,370,370,370,370,370,370,370,370,370,370,370,370,370,370
41,52,332,332,332,332,332,332,332,332,332,332,332,332,332,332
41,53,307,307,307,307,307,307,307,307,307,307,307,307,307,307
41,54,393,393,393,393,393,393,393,393,393,393,393,393,393,393
41,55,393,393,393,393,393,393,393,393,393,393,393,393,393,393
41,56,333,333,333,333,333,333,333,333,333,333,333,333,333,333
41,57,334,334,334,334,334,334,334,334,334,334,334,334,334,334
41,58,393,393,393,393,393,393,393,393,393,393,393,393,393,393
41,59,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,60,370,370,370,370,370,370,370,370,370,370,370,370,370,370
41,61,336,336,336,336,336,336,336,336,336,336,336,336,336,336
41,62,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,63,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,64,332,332,332,332,332,332,332,332,332,332,332,332,332,332
41,65,332,332,332,332,332,332,332,332,332,332,332,332,332,332
41,66,308,308,308,308,308,308,308,308,308,308,308,308,308,308
41,67,394,394,394,394,394,394,394,394,394,394,394,394,394,394
41,68,394,394,394,394,394,394,394,394,394,394,394,394,394,394
41,69,370,370,370,370,370,370,370,370,370,370,370,370,370,370
41,70,336,336,336,336,336,336,336,336,336,336,336,336,336,336
41,71,393,393,393,393,393,393,393,393,393,393,393,393,393,393
41,72,365,365,365,365,365,365,365,365,365,365,365,365,365,365
41,73,333,333,333,333,333,333,333,333,333,333,333,333,333,333
41,74,330,330,330,330,330,330,330,330,330,330,330,330,330,330
41,75,371,371,371,371,371,371,371,371,371,371,371,371,371,371
41,76,332,332,332,332,332,332,332,332,332,332,332,332,332,332
41,77,333,333,333,333,333,333,333,333,333,333,333,333,333,333
41,78,307,307,307,307,307,307,307,307,307,307,307,307,307,307
41,79,308,308,308,308,308,308,308,308,308,308,308,308,308,308
41,80,393,393,393,393,393,393,393,393,393,393,393,393,393,393
41,81,370,370,370,370,370,370,370,370,370,370,370,370,370,370
41,82,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,83,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,84,334,334,334,334,334,334,334,334,334,334,334,334,334,334
41,85,309,309,309,309,309,309,309,309,309,309,309,309,309,309
41,86,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,87,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,88,306,306,306,306,306,306,306,306,306,306,306,306,306,306
41,89,330,330,330,330,330,330,330,330,330,330,330,330,330,330
41,90,393,393,393,393,393,393,393,393,393,393,393,393,393,393
41,91,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,92,371,371,371,371,371,371,371,371,371,371,371,371,371,371
41,93,330,330,330,330,330,330,330,330,330,330,330,330,330,330
41,94,369,369,369,369,369,369,369,369,369,369,369,369,369,369
41,95,334,334,334,334,334,334,334,334,334,334,334,334,334,334
41,96,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,97,333,333,333,333,333,333,333,333,333,333,333,333,333,333
41,98,337,337,337,337,337,337,337,337,337,337,337,337,337,337
41,99,335,335,335,335,335,335,335,335,335,335,335,335,335,335
41,100,366,366,366,366,366,366,366,366,366,366,366,366,366,366
41,101,332,332,332,332,332,332,332,332,332,332,332,332,332,332
41,102,307,307,307,307,307,307,307,307,307,307,307,307,307,307
41,103,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,104,365,365,365,365,365,365,365,365,365,365,365,365,365,365
41,105,308,308,308,308,308,308,308,308,308,308,308,308,308,308
41,106,306,306,306,306,306,306,306,306,306,306,306,306,306,306
41,107,393,393,393,393,393,393,393,393,393,393,393,393,393,393
41,108,331,331,331,331,331,331,331,331,331,331,331,331,331,331
41,109,308,308,308,308,308,308,308,308,308,308,308,308,308,308
41,110,371,371,371,371,371,371,371,371,371,371,371,371,371,371
41,111,309,309,309,309,309,309,309,309,309,309,309,309,309,309
41,112,370,370,370,370,370,370,370,370,370,370,370,370,370,370
41,113,367,367,367,367,367,367,367,367,367,367,367,367,367,367
41,114,365,365,365,365,365,365,365,365,365,365,365,365,365,365
41,115,309,309,309,309,309,309,309,309,309,309,309,309,309,309
41,116,330,330,330,330,330,330,330,330,330,330,330,330,330,330
41,117,334,334,334,334,334,334,334,334,334,334,334,334,334,334
41,118,394,394,394,394,394,394,394,394,394,394,394,394,394,394
